record_id,domain,clean_text,component,failure_type,cluster_id
001261,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001262,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001263,display_infotainment,"Apple CarPlay afbrydes hvert 15. minut, meget irriterende.",apple carplay,,50
001264,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001265,display_infotainment,"Navigation directions are delayed by 2-3 seconds, often miss turns.",,delayed,-1
001266,display_infotainment,Kablosuz sarj cihazi isiniyor ve 10 dakika sonra duruyor.,,,16
001267,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001268,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001269,display_infotainment,Kablosuz sarj cihazi isiniyor ve 10 dakika sonra duruyor.,,,16
001270,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001271,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen. more info:",mbux,,40
001272,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001273,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001274,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001275,display_infotainment,BAGUDKAMERA VISER FORVRAENGET BILLEDE MED GROENNE STRIBER.,,,28
001276,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych. contact me at <EMAIL>,,,55
001277,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz.,,,19
001278,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001279,display_infotainment,Apple CarPlay se deconnecte toutes les 20 minutes.,apple carplay,,36
001280,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001281,display_infotainment,Apple CarPlay si disconnette ogni 20 minuti.,apple carplay,,37
001282,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001283,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001284,display_infotainment,Bluetooth audio cuts out when receiving phone calls.,,,-1
001285,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001286,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001287,display_infotainment,"Software update failed twice, system stuck on installation screen. contact me at <EMAIL>",software update,stuck,30
001288,display_infotainment,Apple CarPlay se deconnecte toutes les 30 minutes.,apple carplay,,36
001289,display_infotainment,Apple CarPlay si disconnette ogni 5 minuti. more info:,apple carplay,,37
001290,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001291,display_infotainment,Apple CarPlay her 5 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001292,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001293,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 10 minutter.,,,11
001294,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001295,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001296,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001297,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001298,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001299,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001300,display_infotainment,Apple CarPlay si disconnette ogni 30 minuti.,apple carplay,,37
001301,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire. more info:",mbux,,9
001302,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001303,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001304,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001305,display_infotainment,Kablosuz sarj cihazi isiniyor ve 15 dakika sonra duruyor.,,,16
001306,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001307,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001308,display_infotainment,LADOWARKA BEZPRZEWODOWA PRZEGRZEWA SIE I ZATRZYMUJE PO 30 MINUTACH.,,,8
001309,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001310,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001311,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001312,display_infotainment,Dzwiek Bluetooth zanika podczas polaczen telefonicznych.,,,55
001313,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001314,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001315,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001316,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz.,,,19
001317,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001318,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001319,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz. more info:,,,19
001320,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001321,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001322,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001323,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001324,display_infotainment,Apple CarPlay her 5 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001325,display_infotainment,"Apple CarPlay rozlacza sie co 5 minut, bardzo frustrujace.",apple carplay,,51
001326,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001327,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001328,display_infotainment,"Apple CarPlay afbrydes hvert 30. minut, meget irriterende.",apple carplay,,50
001329,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001330,display_infotainment,Apple CarPlay se deconnecte toutes les 15 minutes.,apple carplay,,36
001331,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo. contact me at <EMAIL>",mbux,,24
001332,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001333,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001334,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001335,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001336,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu. more info:",mbux,,46
001337,display_infotainment,"Head-up display flickers in direct sunlight, hard to read speed.",head-up display,,31
001338,display_infotainment,Apple CarPlay si disconnette ogni 20 minuti.,apple carplay,,37
001339,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001340,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001341,display_infotainment,"Apple CarPlay afbrydes hvert 10. minut, meget irriterende.",apple carplay,,50
001342,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 20 minutach.,,,8
001343,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001344,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001345,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001346,display_infotainment,Kablosuz sarj cihazi isiniyor ve 30 dakika sonra duruyor. more info:,,,16
001347,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001348,display_infotainment,"Apple CarPlay rozlacza sie co 10 minut, bardzo frustrujace.",apple carplay,,51
001349,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 10 Minuten.,,,-1
001350,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001351,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001352,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu. contact me at <EMAIL>",mbux,,46
001353,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 20 minutach.,,,8
001354,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001355,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001356,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001357,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001358,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle.,hey mercedes,,13
001359,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001360,display_infotainment,"L'ECRAN TACTILE MBUX SE FIGE PENDANT LA NAVIGATION, REDEMARRAGE DU VEHICULE NECESSAIRE.",mbux,,9
001361,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001362,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle.,hey mercedes,,13
001363,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001364,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen. contact me at <EMAIL>",mbux,,40
001365,display_infotainment,"Apple CarPlay afbrydes hvert 10. minut, meget irriterende.",apple carplay,,50
001366,display_infotainment,"Navigation directions are delayed by 2-3 seconds, often miss turns.",,delayed,-1
001367,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001368,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001369,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001370,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001371,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001372,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001373,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001374,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001375,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001376,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001377,display_infotainment,Telematics module loses cellular connection in tunnels and takes long to recover.,telematics module,,-1
001378,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001379,display_infotainment,"Apple CarPlay trennt sich alle 30 Minuten, sehr aergerlich auf langen Fahrten. !!! please fix this asap",apple carplay,,34
001380,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001381,display_infotainment,"Apple CarPlay rozlacza sie co 5 minut, bardzo frustrujace.",apple carplay,,51
001382,display_infotainment,"Apple CarPlay rozlacza sie co 20 minut, bardzo frustrujace.",apple carplay,,51
001383,display_infotainment,"Apple CarPlay afbrydes hvert 30. minut, meget irriterende.",apple carplay,,50
001384,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 5 minutter.,,,11
001385,display_infotainment,Voice assistant Hey Mercedes does not respond to commands in noisy environments. !!! please fix this asap,voice assistant,,-1
001386,display_infotainment,"Apple CarPlay afbrydes hvert 5. minut, meget irriterende.",apple carplay,,50
001387,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor. !!! please fix this asap,,,35
001388,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001389,display_infotainment,"Apple CarPlay rozlacza sie co 10 minut, bardzo frustrujace.",apple carplay,,51
001390,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001391,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001392,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001393,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001394,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 5 minutter.,,,11
001395,display_infotainment,Apple CarPlay se deconnecte toutes les 10 minutes.,apple carplay,,36
001396,display_infotainment,"Apple CarPlay rozlacza sie co 20 minut, bardzo frustrujace.",apple carplay,,51
001397,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001398,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001399,display_infotainment,Apple CarPlay se deconnecte toutes les 5 minutes.,apple carplay,,36
001400,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 30 minutter.,,,11
001401,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001402,display_infotainment,Apple CarPlay her 10 dakikada bir baglantisi kesiliyor.,apple carplay,,10
001403,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber. !!! please fix this asap,,,28
001404,display_infotainment,Telematics module loses cellular connection in tunnels and takes long to recover.,telematics module,,-1
001405,display_infotainment,TOUCHSCREEN UNRESPONSIVE IN COLD WEATHER UNTIL INTERIOR WARMS UP.,touchscreen,unresponsive,7
001406,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen. !!! please fix this asap,,,33
001407,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001408,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001409,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001410,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig.",mbux,,29
001411,display_infotainment,Apple CarPlay se deconnecte toutes les 10 minutes.,apple carplay,,36
001412,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001413,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 15 Minuten.,,,-1
001414,display_infotainment,Kabelloses Ladegeraet ueberhitzt und stoppt nach 10 Minuten.,,,-1
001415,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz. !!! please fix this asap,,,19
001416,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor. more info:,,,35
001417,display_infotainment,"Head-up display flickers in direct sunlight, hard to read speed.",head-up display,,31
001418,display_infotainment,Bluetooth-Audio bricht ab wenn Anrufe eingehen.,,,33
001419,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001420,display_infotainment,Apple CarPlay si disconnette ogni 5 minuti.,apple carplay,,37
001421,display_infotainment,Bluetooth ses telefon aramasi geldiginde kesiliyor.,,,35
001422,display_infotainment,"Ekran dotykowy MBUX zawiesza sie podczas nawigacji, wymaga restartu pojazdu.",mbux,,46
001423,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001424,display_infotainment,"MBUX dokunmatik ekran navigasyon sirasinda donuyor, araci yeniden baslatmak gerekiyor.",mbux,,14
001425,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001426,display_infotainment,Apple CarPlay si disconnette ogni 15 minuti.,apple carplay,,37
001427,display_infotainment,HEAD-UP-DISPLAY FLACKERT BEI DIREKTEM SONNENLICHT.,,,31
001428,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001429,display_infotainment,Apple CarPlay se deconnecte toutes les 15 minutes.,apple carplay,,36
001430,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes. !!! please fix this asap,,,15
001431,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001432,display_infotainment,"Apple CarPlay rozlacza sie co 10 minut, bardzo frustrujace.",apple carplay,,51
001433,display_infotainment,Kablosuz sarj cihazi isiniyor ve 15 dakika sonra duruyor.,,,16
001434,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001435,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 30 minutach.,,,8
001436,display_infotainment,Bluetooth audio cuts out when receiving phone calls.,,,-1
001437,display_infotainment,"Apple CarPlay rozlacza sie co 30 minut, bardzo frustrujace.",apple carplay,,51
001438,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz. more info:,,,19
001439,display_infotainment,DZWIEK BLUETOOTH ZANIKA PODCZAS POLACZEN TELEFONICZNYCH.,,,55
001440,display_infotainment,"MBUX touchscreen freezes during navigation, requires full vehicle restart. !!! please fix this asap",mbux,freezes,29
001441,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001442,display_infotainment,Wireless phone charger overheats and stops charging after 5 minutes. !!! please fix this asap,,,-1
001443,display_infotainment,"Apple CarPlay trennt sich alle 30 Minuten, sehr aergerlich auf langen Fahrten.",apple carplay,,34
001444,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001445,display_infotainment,Kablosuz sarj cihazi isiniyor ve 5 dakika sonra duruyor.,,,16
001446,display_infotainment,SPRACHASSISTENT HEY MERCEDES REAGIERT IN LAUTER UMGEBUNG NICHT AUF BEFEHLE.,hey mercedes,,13
001447,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001448,display_infotainment,Voice assistant Hey Mercedes does not respond to commands in noisy environments. more info:,voice assistant,,-1
001449,display_infotainment,Apple CarPlay se deconnecte toutes les 30 minutes.,apple carplay,,36
001450,display_infotainment,Bluetooth audio cuts out when receiving phone calls.,,,-1
001451,display_infotainment,"Instrument cluster shows wrong fuel level, jumps between half and full.",instrument cluster,,-1
001452,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001453,display_infotainment,Bluetooth audio cuts out when receiving phone calls.,,,-1
001454,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 20 minutach.,,,8
001455,display_infotainment,Bluetooth-lyd afbrydes naar jeg modtager telefonopkald.,,,32
001456,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001457,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001458,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001459,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001460,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001461,display_infotainment,Kablosuz sarj cihazi isiniyor ve 15 dakika sonra duruyor.,,,16
001462,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001463,display_infotainment,Touchscreen unresponsive in cold weather until interior warms up.,touchscreen,unresponsive,7
001464,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 20 minutach.,,,8
001465,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001466,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001467,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001468,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001469,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001470,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 30 minutter.,,,11
001471,display_infotainment,"Software update failed twice, system stuck on installation screen.",software update,stuck,30
001472,display_infotainment,"Apple CarPlay rozlacza sie co 30 minut, bardzo frustrujace.",apple carplay,,51
001473,display_infotainment,Geri gorus kamerasi bozuk goruntu ve yesil cizgiler gosteriyor.,,,17
001474,display_infotainment,"APPLE CARPLAY ROZLACZA SIE CO 20 MINUT, BARDZO FRUSTRUJACE.",apple carplay,,51
001475,display_infotainment,"Apple CarPlay rozlacza sie co 20 minut, bardzo frustrujace.",apple carplay,,51
001476,display_infotainment,"Apple CarPlay rozlacza sie co 15 minut, bardzo frustrujace.",apple carplay,,51
001477,display_infotainment,Rueckfahrkamerabild ist verzerrt mit gruenen statischen Linien.,,,21
001478,display_infotainment,"MBUX touchskaerm fryser under navigation, kraever genstart af bilen.",mbux,,40
001479,display_infotainment,Kamera cofania pokazuje znieksztalcony obraz z zielonymi liniami.,,,0
001480,display_infotainment,Ladowarka bezprzewodowa przegrzewa sie i zatrzymuje po 5 minutach.,,,8
001481,display_infotainment,"Apple CarPlay disconnects every 10 minutes, very frustrating on long drives.",apple carplay,disconnects,-1
001482,display_infotainment,Voice assistant Hey Mercedes does not respond to commands in noisy environments.,voice assistant,,-1
001483,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001484,display_infotainment,Zentrales Display wird beim Starten fuer einige Sekunden schwarz.,,,19
001485,display_infotainment,La telecamera posteriore mostra un'immagine distorta con linee verdi.,,,1
001486,display_infotainment,Voice assistant Hey Mercedes does not respond to commands in noisy environments.,voice assistant,,-1
001487,display_infotainment,Sprachassistent Hey Mercedes reagiert in lauter Umgebung nicht auf Befehle.,hey mercedes,,13
001488,display_infotainment,Bagudkamera viser forvraenget billede med groenne striber.,,,28
001489,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001490,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
001491,display_infotainment,Burmester audio system has crackling noise from rear left speaker.,burmester audio,noise,-1
001492,display_infotainment,Tradloes oplader bliver overophedet og stopper efter 10 minutter.,,,11
001493,display_infotainment,La camera de recul affiche une image deformee avec des lignes vertes.,,,15
001494,display_infotainment,Kablosuz sarj cihazi isiniyor ve 10 dakika sonra duruyor.,,,16
001495,display_infotainment,"L'ecran tactile MBUX se fige pendant la navigation, redemarrage du vehicule necessaire.",mbux,,9
001496,display_infotainment,Apple CarPlay si disconnette ogni 15 minuti. !!! please fix this asap,apple carplay,,37
001497,display_infotainment,Head-up-Display flackert bei direktem Sonnenlicht.,,,31
001498,display_infotainment,"MBUX-Touchscreen friert waehrend der Navigation ein, vollstaendiger Neustart noetig. contact me at <EMAIL>",mbux,,29
001499,display_infotainment,"Lo schermo touch MBUX si blocca durante la navigazione, richiede il riavvio del veicolo.",mbux,,24
